season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2026,Dayton,Saint Louis,77,62,0,Regular Season,2026-02-25,Dayton,1,3,3,0.377533,,154,-185
2026,Colorado St,Fresno St,74,70,0,Regular Season,2026-02-25,Colorado St,1,3,2,0.791362,,-470,360
2026,Nevada,New Mexico,67,60,0,Regular Season,2026-02-25,Nevada,1,2,2,0.50433,,-112,-108
2026,UIC,Bradley,93,86,0,Regular Season,2026-02-25,UIC,1,3,2,0.542744,,-130,110
2026,SC State,Morgan St,83,90,0,Regular Season,2026-02-25,SC State,1,3,3,0.467532,,105,-125
2026,E Kentucky,Queens,79,96,0,Regular Season,2026-02-26,E Kentucky,1,3,4,0.436508,,120,-142
2026,North Alabama,Bellarmine,73,68,0,Regular Season,2026-02-26,North Alabama,1,4,3,0.417007,,130,-155
2026,Austin Peay,C Arkansas,88,93,0,Regular Season,2026-02-26,Austin Peay,1,3,4,0.644729,,-205,170
2026,West Georgia,Lipscomb,84,78,0,Regular Season,2026-02-26,West Georgia,1,4,4,0.309207,,210,-258
2026,Ole Miss,LSU,99,106,0,Regular Season,2026-02-26,Ole Miss,1,4,4,0.563492,,-142,120
2026,Arkansas,Texas A&M,99,84,0,Regular Season,2026-02-26,Arkansas,1,4,3,0.76,,-380,300
2026,Vanderbilt,Georgia,88,80,0,Regular Season,2026-02-26,Vanderbilt,1,4,4,0.750813,,-360,285
2026,Alabama,Mississippi St,100,75,0,Regular Season,2026-02-26,Alabama,1,4,4,0.88,,-1100,700
2026,Texas,Florida,71,84,0,Regular Season,2026-02-26,Texas,1,4,4,0.266458,,260,-325
2026,James Madison,GA Southern,82,66,0,Regular Season,2026-02-26,James Madison,1,4,4,0.636904,,-198,164
2026,South Alabama,UL Monroe,89,54,0,Regular Season,2026-02-26,South Alabama,1,4,4,0.903955,,-1600,900
2026,ETSU,Wofford,69,72,0,Regular Season,2026-02-26,ETSU,1,4,3,0.733542,,-325,260
2026,W Carolina,Mercer,78,74,0,Regular Season,2026-02-26,W Carolina,1,4,4,0.489166,,-105,-115
2026,Hampton,Charleston,71,85,0,Regular Season,2026-02-26,Hampton,1,4,4,0.299838,,220,-270
2026,UMBC,Bryant,70,58,0,Regular Season,2026-02-26,UMBC,1,4,6,0.83165,,-650,470
2026,UAlbany,Maine,59,70,0,Regular Season,2026-02-26,UAlbany,1,4,4,0.663648,,-225,185
2026,Binghamton,New Hampshire,65,63,0,Regular Season,2026-02-26,Binghamton,1,4,4,0.417007,,130,-155
2026,Cleveland St,N Kentucky,70,81,0,Regular Season,2026-02-26,Cleveland St,1,3,3,0.228495,,320,-410
2026,Purdue FW,Wright St,70,74,0,Regular Season,2026-02-26,Purdue FW,1,3,3,0.467532,,105,-125
2026,Robert Morris,Detroit Mercy,73,62,0,Regular Season,2026-02-26,Robert Morris,1,3,3,0.757188,,-375,295
2026,Milwaukee,Youngstown St,78,65,0,Regular Season,2026-02-26,Milwaukee,1,3,3,0.489166,,-105,-115
2026,South Dakota,Omaha,89,72,0,Regular Season,2026-02-26,South Dakota,1,3,6,0.50433,,-112,-108
2026,Loyola MD,Navy,51,78,0,Regular Season,2026-02-26,Loyola MD,1,4,4,0.277921,,245,-305
2026,California,SMU,73,69,0,Regular Season,2026-02-26,California,1,4,4,0.36906,,160,-192
2026,Stanford,Pitt,75,67,0,Regular Season,2026-02-26,Stanford,1,4,4,0.776833,,-425,330
2026,Providence,Xavier,94,84,0,Regular Season,2026-02-26,Providence,1,3,4,0.680556,,-245,200
2026,UConn,St John's,72,40,0,Regular Season,2026-02-26,UConn,1,4,4,0.675031,,-238,195
2026,Creighton,DePaul,71,72,0,Regular Season,2026-02-26,Creighton,1,4,3,0.636904,,-198,164
2026,Villanova,Butler,82,73,0,Regular Season,2026-02-26,Villanova,1,4,4,0.822335,,-600,440
2026,San Diego St,Utah State,89,72,0,Regular Season,2026-02-26,San Diego St,1,4,3,0.5,,-110,-110
2026,Grand Canyon,UNLV,80,67,0,Regular Season,2026-02-26,Grand Canyon,1,3,4,0.747783,,-355,280
2026,Boston U,Holy Cross,78,63,0,Regular Season,2026-02-26,Boston U,1,3,3,0.776833,,-425,330
2026,Iowa,Ohio State,74,57,0,Regular Season,2026-02-26,Iowa,1,3,3,0.709544,,-285,230
2026,Nebraska,Maryland,74,61,0,Regular Season,2026-02-26,Nebraska,1,4,4,0.912442,,-1800,1000
2026,Oregon,Wisconsin,85,71,0,Regular Season,2026-02-26,Oregon,1,4,3,0.299838,,220,-270
2026,Grambling,Bethune,71,76,0,Regular Season,2026-02-26,Grambling,1,1,4,0.510834,,-115,-105
2026,Colorado,Kansas St,79,70,0,Regular Season,2026-02-26,Colorado,1,4,4,0.705033,,-278,225
2026,Charlotte,North Texas,80,79,0,Regular Season,2026-02-26,Charlotte,1,4,3,0.448559,,114,-135
2026,UTSA,East Carolina,81,82,0,Regular Season,2026-02-26,UTSA,1,3,4,0.363096,,164,-198
2026,Rice,South Florida,56,75,0,Regular Season,2026-02-26,Rice,1,3,5,0.153499,,525,-750
2026,Tulane,Tulsa,56,90,0,Regular Season,2026-02-26,Tulane,1,3,3,0.314607,,205,-250
2026,Duquesne,Davidson,56,67,0,Regular Season,2026-02-26,Duquesne,1,4,4,0.609236,,-175,145
2026,Saint Joseph's,George Mason,81,63,0,Regular Season,2026-02-26,Saint Joseph's,1,4,6,0.49567,,-108,-112
2026,St Bonaventure,Rhode Island,94,76,0,Regular Season,2026-02-26,St Bonaventure,1,4,4,0.582993,,-155,130
2026,American,Lehigh,73,78,0,Regular Season,2026-02-26,American,1,3,3,0.69577,,-265,215
2026,Gonzaga,Portland,89,48,0,Regular Season,2026-02-26,Gonzaga,1,3,3,0.953878,,-6500,2000
2026,Oregon St,San Diego,92,82,0,Regular Season,2026-02-26,Oregon St,1,3,4,0.69577,,-265,215
2026,Saint Mary's,Santa Clara,86,67,0,Regular Season,2026-02-26,Saint Mary's,1,3,3,0.680556,,-245,200
2026,Pepperdine,Seattle U,80,87,0,Regular Season,2026-02-26,Pepperdine,1,3,3,0.252217,,280,-355
2026,LMU,Washington St,67,66,0,Regular Season,2026-02-26,LMU,1,4,3,0.526087,,-122,102
2026,Colgate,Lafayette,69,70,0,Regular Season,2026-02-26,Colgate,1,4,3,0.786744,,-455,350
2026,Belmont,Evansville,98,64,0,Regular Season,2026-02-26,Belmont,1,3,4,0.919708,,-2100,1100
2026,Northern Iowa,Illinois St,69,71,0,Regular Season,2026-02-26,Northern Iowa,1,4,3,0.663648,,-225,185
2026,S Illinois,Indiana St,66,55,0,Regular Season,2026-02-26,S Illinois,1,4,3,0.76,,-380,300
2026,Valparaiso,Drake,74,71,0,Regular Season,2026-02-26,Valparaiso,1,4,6,0.57206,,-148,124
2026,Western KY,New Mexico St,93,70,0,Regular Season,2026-02-27,Western KY,1,5,4,0.663648,,-225,185
2026,MTSU,UTEP,77,67,0,Regular Season,2026-02-27,MTSU,1,5,4,0.771505,,-410,320
2026,Sam Houston,FIU,100,67,0,Regular Season,2026-02-27,Sam Houston,1,5,5,0.690793,,-258,210
2026,Louisiana Tech,Missouri St,72,70,0,Regular Season,2026-02-27,Louisiana Tech,1,5,5,0.551441,,-135,114
2026,Kennesaw St,Liberty,74,65,0,Regular Season,2026-02-27,Kennesaw St,1,5,5,0.489166,,-105,-115
2026,Jax State,Delaware,80,70,0,Regular Season,2026-02-27,Jax State,1,5,5,0.750813,,-360,285
2026,Utah Tech,Abilene Chrstn,85,81,0,Regular Season,2026-02-27,Utah Tech,1,5,5,0.563492,,-142,120
2026,Utah Valley,Tarleton St,79,72,0,Regular Season,2026-02-27,Utah Valley,1,5,5,0.919708,,-2100,1100
2026,CA Baptist,UT Arlington,68,56,0,Regular Season,2026-02-27,CA Baptist,1,6,5,0.705033,,-278,225
2026,Lindenwood,E Illinois,67,71,0,Regular Season,2026-02-27,Lindenwood,1,5,5,0.744069,,-345,275
2026,Little Rock,Morehead St,70,76,0,Regular Season,2026-02-27,Little Rock,1,5,1,0.582993,,-155,130
2026,SE Missouri,Tennessee St,71,79,0,Regular Season,2026-02-27,SE Missouri,1,5,5,0.599639,,-166,140
2026,SIUE,W Illinois,67,47,0,Regular Season,2026-02-27,SIUE,1,5,5,0.893382,,-1350,800
2026,UT Martin,Tennessee Tech,64,49,0,Regular Season,2026-02-27,UT Martin,1,6,5,0.757188,,-375,295
2026,North Florida,FGCU,76,70,0,Regular Season,2026-02-27,North Florida,1,5,5,0.282029,,240,-298
2026,Jacksonville,Stetson,89,85,0,Regular Season,2026-02-27,Jacksonville,1,4,5,0.722079,,-305,245
2026,E Washington,N Colorado,82,72,0,Regular Season,2026-02-27,E Washington,1,5,4,0.482636,,-102,-118
2026,Idaho,N Arizona,78,58,0,Regular Season,2026-02-27,Idaho,1,4,4,0.837099,,-675,490
2026,Montana,Sacramento St,81,73,0,Regular Season,2026-02-27,Montana,1,4,4,0.757188,,-375,295
2026,Montana St,Portland St,84,69,0,Regular Season,2026-02-27,Montana St,1,5,5,0.542744,,-130,110
2026,UC San Diego,Bakersfield,84,72,0,Regular Season,2026-02-27,UC San Diego,1,4,4,0.898858,,-1450,850
2026,CSU Northridge,UC Irvine,67,68,0,Regular Season,2026-02-27,CSU Northridge,1,4,4,0.532468,,-125,105
2026,UC Davis,Hawai'i,73,77,0,Regular Season,2026-02-27,UC Davis,1,5,4,0.457256,,110,-130
2026,Cal Poly,Long Beach St,102,92,0,Regular Season,2026-02-27,Cal Poly,1,6,4,0.680556,,-245,200
2026,Chattanooga,UNC Greensboro,80,85,0,Regular Season,2026-02-27,Chattanooga,1,5,5,0.636904,,-198,164
2026,Samford,VMI,80,61,0,Regular Season,2026-02-27,Samford,1,5,5,0.919708,,-2100,1100
2026,William & Mary,Northeastern,84,77,0,Regular Season,2026-02-27,William & Mary,1,6,5,0.857944,,-850,575
2026,Monmouth,Stony Brook,82,69,0,Regular Season,2026-02-27,Monmouth,1,5,5,0.622467,,-185,154
2026,UNC Wilmington,NC A&T,88,65,0,Regular Season,2026-02-27,UNC Wilmington,1,5,4,0.893382,,-1350,800
2026,Towson,Elon,58,56,0,Regular Season,2026-02-27,Towson,1,4,4,0.69577,,-265,215
2026,Drexel,Campbell,65,60,0,Regular Season,2026-02-27,Drexel,1,4,5,0.517364,,-118,-102
2026,Vermont,UMass Lowell,66,64,0,Regular Season,2026-02-27,Vermont,1,4,5,0.804293,,-520,390
2026,Le Moyne,FDU,76,59,0,Regular Season,2026-02-27,Le Moyne,1,5,4,0.636904,,-198,164
2026,Long Island,Chicago St,73,56,0,Regular Season,2026-02-27,Long Island,1,5,5,0.857944,,-850,575
2026,Stonehill,Saint Francis,103,77,0,Regular Season,2026-02-27,Stonehill,1,5,2,0.675031,,-238,195
2026,Wagner,New Haven,65,62,0,Regular Season,2026-02-27,Wagner,1,5,2,0.551441,,-135,114
2026,C Connecticut,Mercyhurst,80,78,0,Regular Season,2026-02-27,C Connecticut,1,5,5,0.622467,,-185,154
2026,Niagara,Quinnipiac,78,76,0,Regular Season,2026-02-27,Niagara,1,4,4,0.234098,,310,-395
2026,W Michigan,Miami OH,67,69,0,Regular Season,2026-02-27,W Michigan,1,1,2,0.132283,,625,-950
2026,Cornell,Yale,72,69,0,Regular Season,2026-02-27,Cornell,1,5,5,0.336352,,185,-225
2026,St Thomas (MN),N Dakota St,84,62,0,Regular Season,2026-02-27,St Thomas (MN),1,5,5,0.609236,,-175,145
2026,Kansas City,S Dakota St,59,73,0,Regular Season,2026-02-27,Kansas City,1,5,5,0.142056,,575,-850
2026,Oral Roberts,Denver,102,80,0,Regular Season,2026-02-27,Oral Roberts,1,4,5,0.436508,,120,-142
2026,Presbyterian,High Point,73,79,0,Regular Season,2026-02-27,Presbyterian,1,5,5,0.142056,,575,-850
2026,Gardner-Webb,UNC Asheville,71,77,0,Regular Season,2026-02-27,Gardner-Webb,1,6,5,0.132283,,625,-950
2026,Radford,SC Upstate,71,59,0,Regular Season,2026-02-27,Radford,1,5,5,0.747783,,-355,280
2026,Charleston So,Winthrop,86,84,0,Regular Season,2026-02-27,Charleston So,1,5,5,0.242812,,295,-375
2026,Purdue,Michigan St,74,76,0,Regular Season,2026-02-27,Purdue,1,5,4,0.705033,,-278,225
2026,Santa Barbara,UC Riverside,70,59,0,Regular Season,2026-02-27,Santa Barbara,1,4,5,0.84,,-700,500
2026,Southern,Florida A&M,71,82,0,Regular Season,2026-02-27,Southern,1,5,5,0.791362,,-470,360
2026,Prairie View,Jackson St,85,76,0,Regular Season,2026-02-27,Prairie View,1,5,5,0.63094,,-192,160
2026,FAU,Temple,77,73,0,Regular Season,2026-02-27,FAU,1,4,5,0.63094,,-192,160
2026,Memphis,Wichita St,82,88,0,Regular Season,2026-02-27,Memphis,1,4,5,0.521739,,-120,100
2026,Texas Southern,Alcorn St,92,87,0,Regular Season,2026-02-27,Texas Southern,1,4,5,0.713551,,-290,235
2026,MTSU,New Mexico St,86,85,0,Regular Season,2026-02-28,MTSU,1,0,0,0.690793,,-258,210
2026,Western KY,UTEP,97,65,0,Regular Season,2026-02-28,Western KY,1,0,0,0.8,,-500,380
2026,Louisiana Tech,FIU,76,84,0,Regular Season,2026-02-28,Louisiana Tech,1,0,0,0.563492,,-142,120
2026,Sam Houston,Missouri St,86,81,0,Regular Season,2026-02-28,Sam Houston,1,0,0,0.725753,,-310,250
2026,Jax State,Liberty,78,81,0,Regular Season,2026-02-28,Jax State,1,0,0,0.390764,,145,-175
2026,Kennesaw St,Delaware,90,82,0,Regular Season,2026-02-28,Kennesaw St,1,0,0,0.857944,,-850,575
2026,Utah Valley,Abilene Chrstn,74,67,0,Regular Season,2026-02-28,Utah Valley,1,0,0,0.898858,,-1450,850
2026,SIUE,E Illinois,77,50,0,Regular Season,2026-02-28,SIUE,1,0,0,0.69577,,-265,215
2026,W Illinois,Lindenwood,69,91,0,Regular Season,2026-02-28,W Illinois,1,0,0,0.153499,,525,-750
2026,Little Rock,So Indiana,89,70,0,Regular Season,2026-02-28,Little Rock,1,0,2,0.644729,,-205,170
2026,SE Missouri,Tennessee Tech,89,73,0,Regular Season,2026-02-28,SE Missouri,1,0,0,0.709544,,-285,230
2026,UT Martin,Tennessee St,42,67,0,Regular Season,2026-02-28,UT Martin,1,0,0,0.563492,,-142,120
2026,Bellarmine,Austin Peay,111,97,0,Regular Season,2026-02-28,Bellarmine,1,1,1,0.336352,,185,-225
2026,Stetson,FGCU,78,63,0,Regular Season,2026-02-28,Stetson,1,0,0,0.363096,,164,-198
2026,North Florida,Jacksonville,61,85,0,Regular Season,2026-02-28,North Florida,1,0,0,0.473913,,102,-122
2026,E Kentucky,Lipscomb,77,80,0,Regular Season,2026-02-28,E Kentucky,1,1,1,0.457256,,110,-130
2026,West Georgia,North Alabama,75,63,0,Regular Season,2026-02-28,West Georgia,1,1,1,0.663648,,-225,185
2026,C Arkansas,Queens,84,79,0,Regular Season,2026-02-28,C Arkansas,1,1,1,0.57206,,-148,124
2026,Georgia,South Carolina,87,68,0,Regular Season,2026-02-28,Georgia,1,1,2,0.872093,,-1000,650
2026,Kentucky,Vanderbilt,91,77,0,Regular Season,2026-02-28,Kentucky,1,2,1,0.517364,,-118,-102
2026,LSU,Oklahoma,67,83,0,Regular Season,2026-02-28,LSU,1,1,2,0.551441,,-135,114
2026,Mississippi St,Missouri,64,88,0,Regular Season,2026-02-28,Mississippi St,1,1,2,0.457256,,110,-130
2026,Tennessee,Alabama,69,71,0,Regular Season,2026-02-28,Tennessee,1,2,1,0.690793,,-258,210
2026,Texas A&M,Texas,70,76,0,Regular Season,2026-02-28,Texas A&M,1,1,1,0.551441,,-135,114
2026,E Washington,N Arizona,88,57,0,Regular Season,2026-02-28,E Washington,1,0,0,0.808157,,-535,400
2026,Idaho,N Colorado,67,76,0,Regular Season,2026-02-28,Idaho,1,0,0,0.551441,,-135,114
2026,Idaho St,Weber St,73,83,0,Regular Season,2026-02-28,Idaho St,1,6,5,0.551441,,-135,114
2026,Montana,Portland St,74,68,0,Regular Season,2026-02-28,Montana,1,0,0,0.510834,,-115,-105
2026,Montana St,Sacramento St,82,61,0,Regular Season,2026-02-28,Montana St,1,0,0,0.725753,,-310,250
2026,Georgia St,Old Dominion,73,81,0,Regular Season,2026-02-28,Georgia St,1,2,2,0.489166,,-105,-115
2026,James Madison,Coastal,68,69,0,Regular Season,2026-02-28,James Madison,1,1,2,0.705033,,-278,225
2026,Marshall,GA Southern,82,99,0,Regular Season,2026-02-28,Marshall,1,2,1,0.740872,,-340,270
2026,Texas St,App State,60,57,0,Regular Season,2026-02-28,Texas St,1,6,6,0.489166,,-105,-115
2026,Arkansas St,Louisiana,81,58,0,Regular Season,2026-02-28,Arkansas St,1,2,2,0.898858,,-1450,850
2026,South Alabama,Southern Miss,55,68,0,Regular Season,2026-02-28,South Alabama,1,1,2,0.644729,,-205,170
2026,Troy,UL Monroe,80,65,0,Regular Season,2026-02-28,Troy,1,2,1,0.939641,,-3600,1500
2026,UT Rio Grande,E Texas A&M,63,55,0,Regular Season,2026-02-28,UT Rio Grande,1,3,3,0.822335,,-600,440
2026,New Orleans,McNeese,63,66,0,Regular Season,2026-02-28,New Orleans,1,3,3,0.195707,,390,-520
2026,Nicholls,SE Louisiana,68,60,0,Regular Season,2026-02-28,Nicholls,1,3,3,0.63094,,-192,160
2026,Texas A&M-CC,N'Western St,71,59,0,Regular Season,2026-02-28,Texas A&M-CC,1,3,3,0.680556,,-245,200
2026,Hou Christian,SF Austin,56,77,0,Regular Season,2026-02-28,Hou Christian,1,3,3,0.228495,,320,-410
2026,Chattanooga,VMI,86,79,0,Regular Season,2026-02-28,Chattanooga,1,0,0,0.846501,,-750,525
2026,Mercer,ETSU,82,76,0,Regular Season,2026-02-28,Mercer,1,1,1,0.532468,,-125,105
2026,Samford,UNC Greensboro,87,78,0,Regular Season,2026-02-28,Samford,1,0,0,0.786744,,-455,350
2026,W Carolina,Furman,86,67,0,Regular Season,2026-02-28,W Carolina,1,1,2,0.478261,,100,-120
2026,Wofford,The Citadel,90,93,0,Regular Season,2026-02-28,Wofford,1,1,2,0.857944,,-850,575
2026,Towson,Campbell,71,67,0,Regular Season,2026-02-28,Towson,1,0,0,0.663648,,-225,185
2026,Monmouth,Elon,73,57,0,Regular Season,2026-02-28,Monmouth,1,0,0,0.609236,,-175,145
2026,NC A&T,William & Mary,88,91,0,Regular Season,2026-02-28,NC A&T,1,0,0,0.249187,,285,-360
2026,Hampton,Northeastern,76,65,0,Regular Season,2026-02-28,Hampton,1,1,0,0.603757,,-170,142
2026,Binghamton,Maine,74,67,0,Regular Season,2026-02-28,Binghamton,1,1,1,0.467532,,105,-125
2026,UMass Lowell,UMBC,60,84,0,Regular Season,2026-02-28,UMass Lowell,1,0,1,0.436508,,120,-142
2026,UAlbany,New Hampshire,84,61,0,Regular Season,2026-02-28,UAlbany,1,1,1,0.59337,,-162,136
2026,Bryant,NJIT,69,52,0,Regular Season,2026-02-28,Bryant,1,1,5,0.457256,,110,-130
2026,Long Island,FDU,74,60,0,Regular Season,2026-02-28,Long Island,1,0,0,0.811867,,-550,410
2026,New Haven,Le Moyne,66,59,0,Regular Season,2026-02-28,New Haven,1,0,0,0.448559,,114,-135
2026,C Connecticut,Saint Francis,69,64,0,Regular Season,2026-02-28,C Connecticut,1,0,0,0.781906,,-440,340
2026,Stonehill,Mercyhurst,72,75,0,Regular Season,2026-02-28,Stonehill,1,0,0,0.478261,,100,-120
2026,Wagner,Chicago St,80,61,0,Regular Season,2026-02-28,Wagner,1,0,0,0.657475,,-218,180
2026,Penn,Dartmouth,80,71,0,Regular Season,2026-02-28,Penn,1,6,6,0.700162,,-270,220
2026,Penn,Harvard,64,61,0,Regular Season,2026-02-28,Penn,1,0,6,0.517364,,-118,-102
2026,Princeton,Harvard,56,58,0,Regular Season,2026-02-28,Princeton,1,6,0,0.383562,,150,-180
2026,Saint Peter's,Manhattan,75,65,0,Regular Season,2026-02-28,Saint Peter's,1,5,6,0.744069,,-345,275
2026,Canisius,Merrimack,67,62,0,Regular Season,2026-02-28,Canisius,1,5,5,0.204224,,370,-485
2026,Sacred Heart,Mount St Marys,77,69,0,Regular Season,2026-02-28,Sacred Heart,1,5,5,0.57206,,-148,124
2026,Fairfield,Siena,72,58,0,Regular Season,2026-02-28,Fairfield,1,5,5,0.489166,,-105,-115
2026,Kent State,Akron,70,92,0,Regular Season,2026-02-28,Kent State,1,2,2,0.383562,,150,-180
2026,N Illinois,Ball State,43,79,0,Regular Season,2026-02-28,N Illinois,1,2,2,0.542744,,-130,110
2026,Buffalo,C Michigan,70,75,0,Regular Season,2026-02-28,Buffalo,1,2,2,0.700162,,-270,220
2026,Bowling Green,UMass,81,62,0,Regular Season,2026-02-28,Bowling Green,1,2,2,0.63094,,-192,160
2026,Ohio,Toledo,67,79,0,Regular Season,2026-02-28,Ohio,1,6,2,0.551441,,-135,114
2026,Oakland,Detroit Mercy,89,95,0,Regular Season,2026-02-28,Oakland,1,2,1,0.757188,,-375,295
2026,Robert Morris,Cleveland St,83,64,0,Regular Season,2026-02-28,Robert Morris,1,1,1,0.876178,,-1050,675
2026,Green Bay,Youngstown St,85,63,0,Regular Season,2026-02-28,Green Bay,1,5,1,0.517364,,-118,-102
2026,Columbia,Yale,54,60,0,Regular Season,2026-02-28,Columbia,1,6,0,0.299838,,220,-270
2026,N Dakota St,North Dakota,96,63,0,Regular Season,2026-02-28,N Dakota St,1,0,6,0.863014,,-900,600
2026,South Dakota,S Dakota St,75,70,0,Regular Season,2026-02-28,South Dakota,1,1,0,0.396243,,142,-170
2026,Columbia,Brown,80,62,0,Regular Season,2026-02-28,Columbia,1,0,6,0.669007,,-230,190
2026,Cornell,Brown,86,80,0,Regular Season,2026-02-28,Cornell,1,0,0,0.791362,,-470,360
2026,Navy,Colgate,85,69,0,Regular Season,2026-02-28,Navy,1,1,1,0.685393,,-250,205
2026,Holy Cross,Loyola MD,62,76,0,Regular Season,2026-02-28,Holy Cross,1,1,1,0.526087,,-122,102
2026,Incarnate Word,Lamar,72,60,0,Regular Season,2026-02-28,Incarnate Word,1,3,3,0.526087,,-122,102
2026,California,Pitt,56,72,0,Regular Season,2026-02-28,California,1,1,1,0.733542,,-325,260
2026,Clemson,Louisville,80,75,0,Regular Season,2026-02-28,Clemson,1,6,3,0.436508,,120,-142
2026,Duke,Virginia,77,51,0,Regular Season,2026-02-28,Duke,1,2,2,0.811867,,-550,410
2026,Georgia Tech,Florida St,71,80,0,Regular Season,2026-02-28,Georgia Tech,1,6,2,0.324969,,195,-238
2026,Miami,Boston College,76,54,0,Regular Season,2026-02-28,Miami,1,2,2,0.912442,,-1800,1000
2026,Notre Dame,NC State,96,90,0,Regular Season,2026-02-28,Notre Dame,1,2,2,0.277921,,245,-305
2026,Stanford,SMU,95,75,0,Regular Season,2026-02-28,Stanford,1,1,1,0.489166,,-105,-115
2026,Wake Forest,Syracuse,88,83,0,Regular Season,2026-02-28,Wake Forest,1,2,6,0.609236,,-175,145
2026,Coppin St,Norfolk St,69,75,0,Regular Season,2026-02-28,Coppin St,1,6,6,0.294967,,225,-278
2026,UConn,Seton Hall,71,67,0,Regular Season,2026-02-28,UConn,1,1,6,0.88,,-1100,700
2026,Creighton,Providence,76,79,0,Regular Season,2026-02-28,Creighton,1,1,1,0.63094,,-192,160
2026,Xavier,Georgetown,91,84,0,Regular Season,2026-02-28,Xavier,1,1,2,0.644729,,-205,170
2026,MD Eastern,SC State,69,57,0,Regular Season,2026-02-28,MD Eastern,1,6,2,0.705033,,-278,225
2026,New Mexico,San Diego St,81,76,0,Regular Season,2026-02-28,New Mexico,1,2,1,0.542744,,-130,110
2026,Iona,Rider,80,58,0,Regular Season,2026-02-28,Iona,1,5,5,0.852459,,-800,550
2026,UNC Asheville,Charleston So,75,92,0,Regular Season,2026-02-28,UNC Asheville,1,0,0,0.622467,,-185,154
2026,SC Upstate,Gardner-Webb,71,61,0,Regular Season,2026-02-28,SC Upstate,1,0,0,0.867717,,-950,625
2026,Winthrop,Presbyterian,74,70,0,Regular Season,2026-02-28,Winthrop,1,0,0,0.747783,,-355,280
2026,Longwood,Radford,90,74,0,Regular Season,2026-02-28,Longwood,1,6,0,0.542744,,-130,110
2026,American,Boston U,65,68,0,Regular Season,2026-02-28,American,1,1,1,0.582993,,-155,130
2026,Illinois,Michigan,70,84,0,Regular Season,2026-02-28,Illinois,1,5,2,0.457256,,110,-130
2026,Minnesota,UCLA,78,73,0,Regular Season,2026-02-28,Minnesota,1,2,2,0.467532,,105,-125
2026,Northwestern,Oregon,63,62,0,Regular Season,2026-02-28,Northwestern,1,2,1,0.599639,,-166,140
2026,Penn State,Iowa,71,69,0,Regular Season,2026-02-28,Penn State,1,6,1,0.188133,,410,-550
2026,USC,Nebraska,67,82,0,Regular Season,2026-02-28,USC,1,2,1,0.330993,,190,-230
2026,Washington,Wisconsin,73,90,0,Regular Season,2026-02-28,Washington,1,3,1,0.448559,,114,-135
2026,Lafayette,Army,83,77,0,Regular Season,2026-02-28,Lafayette,1,1,2,0.59337,,-162,136
2026,Princeton,Dartmouth,82,61,0,Regular Season,2026-02-28,Princeton,1,0,0,0.551441,,-135,114
2026,Southern,Bethune,79,82,0,Regular Season,2026-02-28,Southern,1,0,1,0.551441,,-135,114
2026,Prairie View,Alcorn St,72,51,0,Regular Season,2026-02-28,Prairie View,1,0,0,0.644729,,-205,170
2026,Grambling,Florida A&M,59,66,0,Regular Season,2026-02-28,Grambling,1,1,0,0.63094,,-192,160
2026,AR-Pine Bluff,Miss Valley St,69,70,0,Regular Season,2026-02-28,AR-Pine Bluff,1,6,3,0.886957,,-1200,750
2026,Alabama A&M,Alabama St,88,89,0,Regular Season,2026-02-28,Alabama A&M,1,6,6,0.517364,,-118,-102
2026,Arizona,Kansas,84,61,0,Regular Season,2026-02-28,Arizona,1,2,3,0.8,,-500,380
2026,Arizona St,Utah,73,60,0,Regular Season,2026-02-28,Arizona St,1,2,2,0.725753,,-310,250
2026,Cincinnati,Oklahoma St,91,68,0,Regular Season,2026-02-28,Cincinnati,1,2,2,0.795776,,-485,370
2026,Houston,Colorado,102,62,0,Regular Season,2026-02-28,Houston,1,3,1,0.957834,,-8000,2200
2026,Iowa State,Texas Tech,73,82,0,Regular Season,2026-02-28,Iowa State,1,2,2,0.808157,,-535,400
